Jonathan, Jonathan, Chris		mg/L
446.0000	-0.0019	0.0134	-0.0014	0.0018	0.0217	0.0203	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
448.0000	-0.0020	0.0137	-0.0009	0.0024	0.0229	0.0214	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
450.0000	-0.0019	0.0144	-0.0007	0.0027	0.0244	0.0226	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
452.0000	-0.0020	0.0145	-0.0003	0.0034	0.0249	0.0234	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
454.0000	-0.0020	0.0151	-0.0001	0.0038	0.0262	0.0247	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
456.0000	-0.0020	0.0154	0.0003	0.0044	0.0272	0.0256	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
458.0000	-0.0019	0.0152	0.0005	0.0048	0.0275	0.0261	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
460.0000	-0.0018	0.0150	0.0014	0.0057	0.0279	0.0264	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
462.0000	-0.0021	0.0169	0.0012	0.0058	0.0309	0.0291	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
464.0000	-0.0020	0.0162	0.0015	0.0065	0.0303	0.0289	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
466.0000	-0.0017	0.0151	0.0025	0.0075	0.0299	0.0283	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
468.0000	-0.0018	0.0159	0.0027	0.0078	0.0313	0.0299	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
470.0000	-0.0020	0.0175	0.0030	0.0084	0.0341	0.0323	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
472.0000	-0.0020	0.0189	0.0029	0.0087	0.0362	0.0346	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
474.0000	-0.0019	0.0178	0.0038	0.0097	0.0358	0.0340	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
476.0000	-0.0020	0.0180	0.0041	0.0102	0.0365	0.0347	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
478.0000	-0.0018	0.0182	0.0046	0.0109	0.0374	0.0358	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
480.0000	-0.0019	0.0187	0.0048	0.0113	0.0385	0.0370	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
482.0000	-0.0021	0.0195	0.0052	0.0120	0.0403	0.0386	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
484.0000	-0.0022	0.0207	0.0054	0.0126	0.0423	0.0409	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
486.0000	-0.0012	0.0137	0.0079	0.0145	0.0344	0.0334	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
488.0000	-0.0018	0.0196	0.0069	0.0140	0.0423	0.0407	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
490.0000	-0.0019	0.0200	0.0071	0.0145	0.0432	0.0416	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
492.0000	-0.0020	0.0214	0.0070	0.0147	0.0453	0.0437	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
494.0000	-0.0018	0.0203	0.0078	0.0155	0.0447	0.0431	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
496.0000	-0.0019	0.0212	0.0075	0.0154	0.0458	0.0444	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
498.0000	-0.0021	0.0222	0.0074	0.0155	0.0473	0.0458	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
500.0000	-0.0018	0.0223	0.0080	0.0162	0.0480	0.0461	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
502.0000	-0.0020	0.0217	0.0080	0.0161	0.0474	0.0457	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
504.0000	-0.0019	0.0222	0.0082	0.0163	0.0480	0.0462	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
506.0000	-0.0018	0.0217	0.0084	0.0164	0.0478	0.0459	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
508.0000	-0.0019	0.0223	0.0082	0.0163	0.0482	0.0464	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
510.0000	-0.0019	0.0227	0.0080	0.0163	0.0488	0.0471	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
512.0000	-0.0018	0.0225	0.0082	0.0165	0.0489	0.0471	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
514.0000	-0.0021	0.0231	0.0082	0.0164	0.0499	0.0478	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
